"price";"date";"bedrooms";"bathrooms";"sqft_living";"sqft_lot";"floors";"waterfront";"view";"condition";"grade";"sqft_above";"sqft_basement";"yr_built";"yr_renovated";"zipcode";"lat";"long";"sqft_living15";"sqft_lot15"
242000;"2014 Jul";2;1;960;21850;1;0;0;3;6;960;0;1947;0;98032;47,4122;-122,267;1020;21850
1825000;"2014 Aug";3;3,75;6030;39317;2;0;0;3;11;4440;1590;1991;0;98004;47,6055;-122,21;4040;12333
463000;"2015 Apr";3;1,75;2020;11095;1;0;0;4;7;1480;540;1975;0;98034;47,7351;-122,183;2030;10710
790000;"2014 Aug";4;3,5;2720;3000;2;0;0;3;9;2250;470;2014;0;98136;47,5371;-122,388;1600;4600
1120000;"2014 June";5;1,5;2540;6660;2;0;3;4;8;2340;200;1954;0;98136;47,5144;-122,393;2460;9000
342500;"2014 June";2;1,75;1210;7507;1;0;0;3;7;1210;0;1982;0;98034;47,7078;-122,234;1840;7500
342500;"2014 Sep";3;1;940;10500;1;0;0;4;7;940;0;1966;0;98034;47,7268;-122,229;1660;10500
448500;"2014 Aug";3;1,75;1300;4800;2;0;1;4;7;1300;0;1912;0;98136;47,5457;-122,383;1300;4800
925000;"2015 Apr";3;1,75;1610;10796;1;0;0;3;7;1070;540;1951;0;98004;47,6272;-122,208;1940;10796
1675000;"2015 Mar";5;3,25;4560;19080;1;0;0;5;9;2490;2070;1963;0;98004;47,6291;-122,226;3390;20140
595000;"2014 Jul";4;1,5;1350;8113;1;0;0;4;NA;1350;0;1959;0;98004;47,5807;-122,196;1930;8113
715000;"2014 Sep";4;3;1986;6000;2;0;2;4;8;1746;240;1922;0;98136;47,5374;-122,39;1930;6200
560000;"2014 Nov";3;2;2090;15790;1;0;0;3;9;2090;0;1992;0;98034;47,7296;-122,199;1820;8770
965800;"2015 Apr";4;1,75;2500;8725;1;0;0;4;8;1500;1000;1966;0;98004;47,6304;-122,205;1900;8998
435000;"2015 Apr";3;2;1270;10713;1;0;0;4;7;1270;0;1969;0;98034;47,7247;-122,181;1620;8250
485000;"2015 Apr";4;2,75;1830;8384;1;0;0;3;7;1320;510;1979;0;98034;47,733;-122,22;2190;7695
412500;"2014 Aug";4;2,25;1630;7969;1;0;0;3;7;1100;530;1977;0;98034;47,7336;-122,19;1580;7440
865000;"2014 Sep";3;1,5;1790;7526;1;0;0;3;7;1790;0;1953;2014;98004;47,6387;-122,207;2080;10943
899950;"2014 June";4;3,5;3290;5414;2;0;1;3;9;2360;930;2006;0;98034;47,7074;-122,219;1820;9609
370000;"2014 Aug";4;1;1540;9541;1,5;0;0;4;7;1540;0;1961;0;98034;47,7104;-122,213;1290;9541
1565000;"2014 Jul";4;2,75;2970;12750;1,5;0;1;4;7;2130;840;1918;1986;98004;47,6135;-122,213;1980;15300
431500;"2014 May";3;3,5;1900;1612;2;0;0;3;8;1430;470;2008;0;98136;47,544;-122,385;1780;1525
782000;"2014 May";4;2,5;2830;20345;2;0;0;3;10;1980;850;1979;0;98004;47,6462;-122,191;2830;13732
447000;"2015 Feb";2;1;760;6035;1;0;0;3;6;760;0;1920;0;98136;47,5443;-122,382;2110;6046
564000;"2014 June";3;1,75;1980;6250;1;0;1;5;7;1090;890;1910;0;98136;47,554;-122,385;1980;6250
475000;"2014 Oct";4;3;2410;8284;1;0;0;5;7;1210;1200;1969;0;98034;47,7202;-122,22;2050;7940
1346400;"2014 May";5;1,75;3380;20021;1;0;0;4;8;1690;1690;1963;0;98004;47,6395;-122,211;3260;19809
987000;"2014 Dec";3;2;2160;15788;1;0;0;3;8;2160;0;1951;0;98004;47,6227;-122,207;2260;9787
1190000;"2015 May";3;2;2160;15788;1;0;0;3;8;2160;0;1951;0;98004;47,6227;-122,207;2260;9787
814842;"2014 Jul";3;2,5;3190;6899;2;0;0;3;9;3190;0;2014;0;98034;47,7153;-122,221;3190;6899
434400;"2014 Dec";5;1,75;1960;7875;1;0;0;4;7;1960;0;1968;0;98034;47,7256;-122,18;1800;7764
445000;"2014 Aug";3;2,25;1860;7200;1;0;0;4;7;1240;620;1977;0;98034;47,7332;-122,192;1560;7630
350000;"2015 Jan";3;1;950;9451;1;0;0;4;7;950;0;1977;0;98034;47,7308;-122,19;1480;8352
465000;"2014 Aug";4;2,25;2140;7701;1;0;0;4;7;1470;670;1977;0;98034;47,7213;-122,171;2130;8050
517850;"2014 Jul";5;2,75;3050;7500;1;0;0;4;8;1800;1250;1966;0;98034;47,7249;-122,187;2060;7848
915000;"2014 Oct";3;1;1560;8232;1;0;0;3;7;1560;0;1952;0;98004;47,623;-122,205;1930;8286
1300000;"2014 Oct";5;1,75;2130;19180;1;0;0;3;8;1500;630;1968;0;98004;47,638;-122,213;3650;19180
360000;"2015 Jan";4;2;1450;8940;1;0;0;3;7;1450;0;1962;0;98034;47,7304;-122,24;1310;8914
447000;"2015 Feb";2;1;720;7500;1;0;2;3;6;720;0;1925;0;98136;47,5185;-122,392;1390;5000
185000;"2014 Oct";3;1;940;7125;1,5;0;0;4;7;940;0;1958;0;98032;47,3756;-122,297;1170;7125
439950;"2014 Jul";3;NA;1540;7773;2;0;0;4;8;1540;0;1982;0;98034;47,722;-122,194;1630;7340
1490000;"2015 Mar";3;3,5;4560;14608;2;0;2;3;12;4560;0;1990;0;98034;47,6995;-122,228;4050;14226
6e+05;"2014 May";4;2,5;2360;5226;2;0;0;3;8;2360;0;2001;0;98034;47,712;-122,229;2440;5156
4e+05;"2015 Feb";3;1;1180;7537;1;0;0;3;7;1180;0;1969;0;98034;47,7233;-122,221;1220;7425
1950000;"2014 Oct";3;2,5;2510;12779;1,5;0;4;3;10;2510;0;1968;0;98034;47,6982;-122,231;2810;12225
2328000;"2015 Mar";4;3,5;4420;20759;2;0;0;3;11;4420;0;2003;0;98004;47,6354;-122,221;3020;20666
6e+05;"2014 Jul";4;2,5;2250;11370;2;0;0;3;8;2250;0;1991;0;98034;47,7115;-122,239;2190;9611
1058000;"2014 May";4;2;2290;11137;1;0;0;4;8;2290;0;1955;0;98004;47,5887;-122,201;2300;10463
336500;"2014 Jul";3;2,25;1420;3433;2;0;0;4;7;1420;0;1981;0;98034;47,7245;-122,163;1150;3432
1e+05;"2014 Jul";2;0,75;660;5240;1;0;0;4;NA;660;0;1912;0;98032;47,3881;-122,234;850;5080
6e+05;"2014 June";4;2,25;3070;8400;2;0;0;4;8;3070;0;1970;0;98034;47,7316;-122,169;1880;8000
490000;"2014 Sep";3;2,25;1630;7573;1;0;2;3;7;1230;400;1983;0;98034;47,7273;-122,211;1550;7695
781000;"2014 Aug";3;1,5;1290;8175;1;0;0;4;NA;820;470;1952;0;98004;47,6296;-122,205;2130;8577
445000;"2015 Jan";4;2,25;2130;7200;2;0;0;3;7;2130;0;1972;0;98034;47,7152;-122,168;1990;7200
340000;"2014 Sep";1;1;640;4800;1;0;0;3;6;640;0;1918;0;98136;47,5551;-122,382;1250;2847
1220000;"2014 Oct";3;2,25;2640;7544;1;0;0;3;10;2640;0;1995;0;98004;47,6224;-122,195;2650;7904
6e+05;"2015 Mar";3;1;1480;17360;1;0;1;3;8;1480;0;1954;0;98136;47,5179;-122,387;2250;8720
760000;"2014 Aug";4;3;2840;13554;1;0;2;4;9;1990;850;1974;0;98034;47,7153;-122,257;2840;16940
202000;"2014 Dec";2;1;840;7200;1;0;0;4;5;840;0;1907;0;98032;47,3769;-122,237;1030;7200
330000;"2015 Feb";5;2,5;2620;12763;1;0;0;3;7;1400;1220;1979;0;98034;47,72;-122,213;2390;9156
380500;"2015 Apr";3;1;1410;7854;1;0;0;4;7;1410;0;1971;0;98034;47,7303;-122,192;1460;7500
469500;"2014 Sep";4;2,5;2090;7241;1;0;0;4;7;1140;950;2001;0;98034;47,726;-122,221;1510;7402
885000;"2015 Mar";4;3,5;3310;6000;2;0;2;3;8;2200;1110;2010;0;98136;47,5511;-122,391;1420;6000
304000;"2014 May";3;1;900;7500;1;0;0;4;NA;900;0;1972;0;98034;47,7314;-122,237;1960;7500
1980000;"2015 Feb";4;3,5;4500;44384;1;0;0;3;12;3340;1160;1990;0;98004;47,6323;-122,192;2540;26287
505000;"2014 May";4;2,5;2780;6369;1;0;0;3;8;1590;1190;1978;0;98034;47,7284;-122,216;2170;7490
1810000;"2015 Mar";5;2,5;4250;20441;1;0;1;4;11;2490;1760;1984;0;98004;47,6377;-122,211;3620;16304
455000;"2015 Apr";3;2;1640;9825;1;0;0;4;7;1090;550;1971;0;98034;47,7244;-122,2;1500;NA
2195000;"2014 Aug";5;3,25;5210;35765;2,5;0;4;5;10;4940;270;1911;0;98136;47,5463;-122,397;2590;10250
324900;"2014 Dec";4;2,25;2010;7280;2;0;0;4;8;2010;0;1988;0;98032;47,3585;-122,286;1660;7579
1100000;"2014 May";2;1,75;2050;11900;1;0;0;4;8;2050;0;1950;0;98004;47,6209;-122,219;2980;11900
402000;"2015 May";2;1;1210;5600;1,5;0;0;3;7;1210;0;1922;0;98136;47,5322;-122,392;1400;5028
464600;"2014 May";3;1,75;1120;NA;1,5;0;0;4;7;1120;0;1925;0;98136;47,5445;-122,391;1490;5500
478000;"2014 Nov";3;1,75;1210;6175;1;0;0;3;7;1210;0;1976;0;98034;47,7291;-122,202;1520;7475
1150000;"2015 Jan";3;2,5;2100;15120;1;0;0;4;8;2100;0;1953;0;98004;47,6201;-122,222;3070;16078
85000;"2015 Mar";2;1;910;9753;1;0;0;3;5;910;0;1947;0;98032;47,3897;-122,236;1160;7405
209950;"2015 Apr";2;1;860;5080;1;0;0;3;7;860;0;1960;0;98032;47,39;-122,236;1250;6477
424000;"2014 June";3;2;1670;7700;1;0;0;3;7;1170;500;1972;0;98034;47,725;-122,2;1500;7875
450000;"2015 Feb";4;1,75;2190;9752;1;0;0;3;NA;2190;0;1964;0;98034;47,7108;-122,239;2040;9964
350000;"2014 Aug";3;1;860;7030;1;0;0;3;7;860;0;1973;0;98034;47,7151;-122,211;1360;7500
465000;"2014 Nov";4;2,5;2170;7700;1;0;0;3;7;1420;750;1969;0;98034;47,7216;-122,219;1710;7770
225000;"2015 May";2;1;1010;5408;1;0;0;4;6;1010;0;1926;0;98032;47,3759;-122,238;980;7800
400950;"2014 Sep";2;1,75;2320;6250;1;0;0;3;7;1400;920;1948;0;98136;47,5468;-122,386;1420;6250
379950;"2014 Oct";3;1;1270;6900;1;0;0;3;7;1270;0;1977;0;98034;47,7279;-122,192;1480;7280
605000;"2015 Mar";2;1;860;6510;1;0;0;3;7;860;0;1952;0;98004;47,6021;-122,202;1740;10800
379000;"2014 Oct";3;2,5;1500;7420;1;0;0;3;7;1000;500;1972;0;98034;47,7236;-122,174;1840;7272
392000;"2014 Sep";3;2,25;1790;7125;1;0;0;3;7;1220;570;1974;0;98034;47,7184;-122,226;2040;7950
825000;"2015 Mar";4;2,75;2220;11925;1;0;0;3;7;1560;660;1953;1985;98004;47,6381;-122,205;2500;11377
590000;"2014 Nov";4;2,5;2380;4950;2;0;0;3;8;2380;0;2004;0;98136;47,5382;-122,391;1370;5120
474950;"2014 Aug";5;2,5;2080;8347;1;0;0;4;7;1460;620;1975;0;98034;47,7334;-122,168;1840;7713
910000;NA;2;2,5;2000;5150;2;0;4;3;9;2000;0;1992;0;98034;47,7056;-122,223;2510;6800
1388000;"2015 Apr";4;2,25;2940;20384;2;0;0;4;9;2940;0;1970;0;98004;47,6214;-122,227;3410;19910
335000;"2014 Oct";2;1,75;1060;1202;2;0;0;3;7;760;300;2003;0;98136;47,5426;-122,388;1060;1493
397000;"2014 Dec";3;2;1100;9165;1;0;0;4;7;1100;0;1969;0;98034;47,7304;-122,231;1510;8500
675000;"2014 Oct";4;3,5;3190;6875;2;0;2;3;8;2120;1070;1999;0;98034;47,7082;-122,221;2550;6875
3100000;"2014 Jul";5;5,25;5090;23669;2;0;0;3;12;5090;0;2006;0;98004;47,6297;-122,216;3830;22605
229950;"2015 Feb";3;0,75;1030;12700;1;0;0;4;5;1030;0;1944;0;98032;47,3877;-122,236;1140;6955
650000;"2014 Dec";4;2;1610;8976;1;0;0;4;8;1610;0;1966;0;98004;47,6011;-122,192;1930;8976
420000;"2014 Dec";5;1,5;1890;10880;1;0;0;3;7;1890;0;1962;0;98034;47,7196;-122,197;1670;9750
357000;"2014 Dec";3;1,5;1590;6750;1;0;0;3;7;1080;510;1976;0;98034;47,73;-122,191;1590;7400
465000;"2014 June";4;2,25;2070;7500;2;0;0;4;7;2070;0;1977;0;98034;47,727;-122,217;2080;7700
562500;"2014 Oct";4;2,5;2320;8721;2;0;0;3;8;2320;0;1991;0;98034;47,7326;-122,226;2260;8268
455000;"2014 Dec";3;2,5;1980;7309;2;0;0;3;7;1980;0;1993;0;98034;47,7257;-122,172;2060;9681
450600;"2015 Apr";2;1;840;7020;1,5;0;0;4;7;840;0;1943;0;98136;47,5513;-122,394;1310;7072
550000;"2014 Oct";3;2,25;2090;8095;2;0;2;3;10;2090;0;1988;0;98136;47,5287;-122,385;1940;5635
640000;"2014 Sep";4;2,75;2100;11894;1;0;0;4;NA;1720;380;1968;0;98004;47,6006;-122,194;2390;9450
360000;"2014 Oct";3;1,75;1510;6000;1;0;0;3;7;1060;450;1947;0;98136;47,5535;-122,39;1610;6000
2500000;"2015 Mar";4;3,75;3480;14850;1;0;4;3;9;1870;1610;1951;2013;98004;47,6227;-122,216;4780;18480
560000;"2014 Jul";4;2,5;2280;9874;2;0;0;3;9;2280;0;1989;0;98034;47,7099;-122,229;2670;9782
360000;"2014 Oct";3;1;1660;9600;1;0;0;3;7;1660;0;1963;0;98034;47,708;-122,216;2020;9600
325000;"2014 May";4;2,25;1870;9680;1;0;0;4;7;1170;700;1959;0;98034;47,7157;-122,234;2000;9790
502000;"2014 Oct";4;2,25;2140;10943;1;0;0;3;7;1550;590;1977;0;98034;47,7271;-122,215;2350;9000
420000;"2014 Jul";4;2,5;2030;8100;1;0;0;3;7;1150;880;1973;0;98034;47,7404;-122,186;1770;8071
3e+05;"2014 Aug";2;1,5;1150;3927;2;0;0;3;7;1150;0;1982;0;98034;47,7248;-122,162;1400;3425
3e+05;"2014 June";3;1;910;7700;1;0;0;4;7;910;0;1971;0;98034;47,7303;-122,238;1250;7700
506500;"2014 Sep";4;2,5;1890;7200;1;0;0;4;7;1500;390;1978;0;98034;47,7278;-122,218;2070;7200
380000;"2014 Aug";4;2,5;2270;11500;1;0;0;3;8;1540;730;1967;0;98034;47,7089;-122,241;2020;10918
624900;"2015 Feb";4;2,5;2270;11500;1;0;0;3;8;1540;730;1967;0;98034;47,7089;-122,241;2020;10918
1629000;"2015 Jan";5;2,5;3090;16583;2;0;0;4;9;3090;0;1964;0;98004;47,6458;-122,218;3740;17853
160000;"2014 May";2;1;1040;13100;1;0;0;5;6;1040;0;1912;0;98032;47,3877;-122,234;910;5080
725000;"2014 Jul";3;1,75;1530;4000;2;0;0;3;8;1530;0;1985;0;98136;47,5239;-122,388;2140;5000
853505;"2014 Sep";3;2,5;2820;14890;1;0;4;3;9;1770;1050;1985;0;98034;47,7019;-122,228;3740;14890
390000;"2014 June";3;2,25;1600;10240;1;0;0;3;7;1090;510;1979;0;98034;47,7281;-122,232;1520;9394
1802750;"2015 Mar";5;3,25;3890;20005;1;0;0;3;10;2260;1630;1977;0;98004;47,6312;-122,224;3450;20176
135000;"2015 Apr";3;1;830;9600;1;0;0;3;7;830;0;1959;0;98032;47,3698;-122,297;1240;9198
1388000;"2014 June";4;3;4040;20001;1;0;0;3;9;2020;2020;1972;2001;98004;47,6408;-122,212;2990;20098
530000;"2014 Jul";2;2,5;1785;779;2;0;0;3;7;1595;190;1975;0;98004;47,5959;-122,198;1780;794
560000;"2014 Nov";3;2,5;2430;5128;1;0;1;3;8;1270;1160;1978;0;98136;47,5198;-122,389;2510;5330
565000;"2015 Feb";3;1,75;1490;5000;1;0;1;3;8;1250;240;1954;0;98136;47,5257;-122,392;1980;5000
1562000;NA;5;3;3910;16200;1;0;0;4;9;2890;1020;1960;0;98004;47,6326;-122,217;3620;16200
5e+05;"2015 May";3;2,5;2300;4307;2;0;0;3;8;2300;0;1998;0;98034;47,7326;-122,197;2010;4307
1215000;"2014 Jul";3;3;4560;16339;2;0;2;3;10;4040;520;2001;0;98034;47,7024;-122,243;2620;11561
386100;"2014 Dec";3;2;1270;6760;1;0;0;5;7;1270;0;1972;0;98034;47,7381;-122,179;1550;5734
425000;"2014 Sep";4;NA;1730;11890;1;0;0;2;7;980;750;1955;0;98004;47,5979;-122,194;2100;12325
415000;"2014 Jul";4;1,5;1540;7886;2;0;0;3;7;1540;0;1967;0;98034;47,734;-122,193;1550;7396
219000;"2014 Nov";2;2,5;809;940;2;0;0;3;7;809;0;2003;0;98136;47,5499;-122,384;1260;4240
725000;"2014 Jul";3;1,75;1880;13300;1;0;0;3;7;1380;500;1967;0;98004;47,634;-122,204;3550;10883
1550000;"2015 Feb";3;4;5120;4600;3;0;2;3;11;4490;630;2008;0;98034;47,7052;-122,223;2510;5918
465000;"2014 May";3;2,25;1840;5752;2;0;0;3;7;1840;0;2003;0;98034;47,7042;-122,187;1670;2462
690000;NA;3;1,75;2330;16300;2;0;0;3;9;2330;0;1964;0;98034;47,7037;-122,24;2330;16300
425000;"2015 Mar";3;2,25;1890;8400;1;0;0;3;8;1520;370;1977;0;98034;47,7103;-122,232;1830;7980
290000;"2014 Oct";2;1;770;4800;1;0;0;3;7;770;0;1943;0;98136;47,527;-122,383;1390;4800
340000;"2015 Feb";2;1;690;5200;1;0;0;3;6;690;0;1918;0;98136;47,556;-122,395;1380;5700
765000;"2015 Apr";3;1,75;2190;6450;1;0;0;3;8;1480;710;1957;0;98136;47,5284;-122,391;2190;NA
1210000;"2015 Apr";3;1,75;1900;13600;1;0;0;4;8;1900;0;1956;0;98004;47,6163;-122,219;2510;16600
675000;"2015 Apr";3;2,75;3370;5350;1,5;0;1;4;7;2310;1060;1910;0;98136;47,5373;-122,39;1720;5618
399000;"2015 Apr";3;1;1340;7191;1;0;0;3;7;1340;0;1974;0;98034;47,7148;-122,212;1340;7215
440000;"2014 Sep";3;1,75;1550;7820;1;0;0;4;7;1210;340;1981;0;98034;47,717;-122,163;1550;6900
680000;"2014 June";3;1,75;1760;8400;1;0;0;4;8;1460;300;1960;0;98136;47,5355;-122,39;1980;8400
330000;"2014 Oct";2;1;700;4000;1;0;0;3;6;700;0;1943;0;98136;47,5487;-122,391;1060;6000
1595000;"2014 Sep";4;2,5;2980;13341;1,5;1;4;5;8;1800;1180;1928;0;98034;47,704;-122,245;2340;19810
240000;"2014 Jul";3;1,5;1010;10350;1;0;0;3;7;1010;0;1969;0;98032;47,379;-122,29;1640;7700
430000;"2014 Dec";3;2,25;2160;6527;2;0;0;4;7;1580;580;1987;0;98034;47,7292;-122,212;1950;9675
360000;"2015 Feb";3;1;1120;10500;1;0;0;4;7;1120;0;1966;0;98034;47,7267;-122,226;1320;10500
1444000;"2014 Dec";4;2,75;2660;9547;1;0;1;3;8;1930;730;1968;2006;98004;47,616;-122,218;2410;10001
498000;"2014 May";4;2,75;2270;7375;1;0;0;4;7;1290;980;1973;0;98034;47,7222;-122,168;1750;7760
492500;"2014 Jul";4;2,75;2760;18306;1;0;0;3;7;1630;1130;1978;0;98034;47,7302;-122,215;2470;9856
585000;"2014 June";4;2,5;2840;11044;2;0;0;3;8;2840;0;2001;0;98034;47,7134;-122,237;1934;9605
446950;"2014 Dec";5;2,5;2250;7945;1;0;0;4;7;1360;890;1977;0;98034;47,7316;-122,221;1820;7866
1735000;"2014 Oct";4;3,5;4010;9654;2;0;0;3;10;4010;0;2007;0;98004;47,5891;-122,2;1870;9873
427000;"2014 Dec";3;1,75;1680;8610;1;0;0;4;7;1290;390;1969;0;98034;47,7246;-122,173;1640;8809
397000;"2014 Nov";3;1,75;1640;11730;1;0;0;5;7;1640;0;1967;0;98034;47,7351;-122,189;1640;7770
677000;"2014 Dec";4;2,5;2820;4174;2;0;0;3;9;2820;0;2004;0;98034;47,7112;-122,226;2560;NA
330000;"2015 Apr";3;NA;960;7218;1;0;0;4;7;960;0;1969;0;98034;47,7278;-122,226;1580;9104
321000;"2014 Oct";3;1;1290;9526;1,5;0;0;3;7;1290;0;1961;0;98034;47,7111;-122,213;1290;9508
449500;"2014 June";3;2,25;1780;7280;1;0;2;3;7;1340;440;1972;0;98034;47,723;-122,215;2060;7280
7e+05;"2015 May";4;2;2490;4700;1;0;0;4;7;1690;800;1952;0;98136;47,5254;-122,392;2240;5000
660000;"2014 Nov";3;2,25;2280;6150;2;0;2;3;NA;2280;0;1984;0;98136;47,5423;-122,385;1920;6150
535000;"2014 Aug";3;1;1660;5100;1;0;0;3;7;1260;400;1957;0;98136;47,5323;-122,383;1230;5100
430000;"2014 May";3;1,75;2150;4333;1;0;0;3;7;1200;950;1956;0;98136;47,5537;-122,388;1480;6500
740000;"2014 Nov";3;2,5;2710;18480;2;0;2;3;10;2000;710;1978;0;98034;47,7256;-122,259;2710;18077
921000;"2014 June";4;1,5;2220;9496;1;0;0;4;NA;1490;730;1954;0;98004;47,6233;-122,206;1800;8286
750000;"2015 Feb";3;1;1120;8549;1;0;0;3;7;1120;0;1952;0;98004;47,6294;-122,205;1440;8640
959000;"2015 Mar";3;2,5;3320;11875;1;0;0;5;NA;3320;0;1979;0;98034;47,7212;-122,26;3730;11875
445000;"2014 Sep";3;1,75;1850;16863;1;0;0;4;7;1280;570;1980;0;98034;47,7166;-122,225;1790;9000
559000;"2014 Sep";3;2,5;2010;5200;2;0;0;3;8;2010;0;1989;0;98034;47,7142;-122,203;1860;4400
250000;"2014 June";1;1;750;4000;1;0;0;3;6;750;0;1918;0;98136;47,5243;-122,39;1770;4850
494000;"2014 May";4;1,75;2090;4300;1,5;0;0;4;7;1250;840;1925;0;98136;47,5555;-122,397;1670;5000
560000;"2014 June";4;2,5;2260;3713;2;0;0;3;9;2260;0;2003;0;98034;47,7247;-122,165;2260;3713
451000;"2014 June";5;2,75;2830;8925;1,5;0;0;3;7;2830;0;1967;0;98034;47,731;-122,179;1700;8539
280000;"2014 Nov";3;2;1640;13249;1;0;0;3;7;1640;0;1995;0;98032;47,3589;-122,281;1640;9240
570000;"2015 Jan";4;1;1490;6000;1,5;0;0;3;7;1490;0;1918;0;98136;47,5518;-122,385;1700;6000
455000;"2014 Aug";3;2,5;1600;7829;2;0;0;3;7;1600;0;1987;0;98034;47,7288;-122,227;1580;9104
465000;"2014 Sep";3;2;1560;8509;1;0;0;3;8;790;770;1969;0;98034;47,7261;-122,22;1410;7428
1728000;"2014 June";4;3;3700;20570;1;0;0;4;10;1850;1850;1976;0;98004;47,6212;-122,224;3080;17595
705000;"2014 Oct";4;2;2060;6000;1;0;1;4;8;1370;690;1954;0;98136;47,5237;-122,383;2060;6600
358000;"2014 Jul";3;1,5;1250;7194;1;0;0;4;7;1250;0;1969;0;98034;47,7298;-122,231;1340;7242
3650000;"2015 May";5;3,75;5020;8694;2;0;1;3;12;3970;1050;2007;0;98004;47,6146;-122,213;4190;11275
206000;"2014 Dec";3;1;920;8400;1;0;0;3;7;920;0;1963;0;98032;47,3771;-122,287;1260;8400
432100;"2014 Jul";3;1,75;1840;7350;1;0;0;3;8;1310;530;1976;0;98034;47,7089;-122,23;1860;7000
1650000;"2014 Jul";4;2,75;3190;14904;1;0;3;4;9;1940;1250;1949;1992;98004;47,6178;-122,214;2600;11195
319000;"2014 Sep";3;1;960;8556;1;0;0;3;7;960;0;1971;0;98034;47,7245;-122,22;1320;7528
1450000;"2015 Feb";3;3,5;4110;15720;1;0;1;3;10;2230;1880;2000;0;98034;47,6996;-122,229;2500;15400
287500;"2014 Oct";4;2,25;2250;12000;2;0;0;3;8;2250;0;1985;0;98032;47,3715;-122,274;2140;11871
688000;"2014 Sep";3;1,5;1760;4880;1,5;0;3;3;8;1290;470;1928;0;98136;47,5334;-122,388;1840;4998
250200;"2014 Aug";3;1,5;1180;7384;1;0;0;5;7;1180;0;1959;0;98032;47,3838;-122,287;1150;7455
1100000;"2015 Jan";3;2,25;1560;8570;1;0;0;5;7;1080;480;1977;0;98004;47,6155;-122,21;2660;9621
1315000;"2014 Dec";4;3;2860;10292;1;0;0;4;8;2860;0;1953;1999;98004;47,6286;-122,206;1840;10273
515000;"2014 Oct";4;3;1820;8261;1;0;0;3;7;1420;400;1969;0;98034;47,7197;-122,219;1920;7961
1050000;"2015 Jan";4;3,25;3680;8580;1;0;3;5;10;1840;1840;1959;0;98136;47,5266;-122,387;2700;9100
440000;"2015 Jan";4;2,75;2420;10200;1;0;0;3;NA;1220;1200;1962;0;98034;47,72;-122,236;2240;9750
535000;"2015 Jan";4;1;1660;10656;1,5;0;0;4;NA;1180;480;1920;0;98136;47,5391;-122,385;1120;8816
390000;"2014 Sep";4;1;1280;4840;1;0;0;3;7;940;340;1950;0;98136;47,5477;-122,395;1360;4840
746300;"2014 Aug";3;1,75;2060;5721;1;0;2;3;9;1140;920;1964;0;98136;47,5268;-122,388;2060;8124
525000;"2015 Apr";3;2,5;1720;7950;1,5;0;0;4;7;1720;0;1972;0;98034;47,7178;-122,168;1790;7030
360000;"2014 Nov";6;1,75;2230;10080;1;0;0;3;7;1390;840;1969;0;98034;47,7089;-122,201;2110;8475
692500;"2015 Mar";6;1,75;2230;10080;1;0;0;3;7;1390;840;1969;0;98034;47,7089;-122,201;2110;8475
1027000;"2014 June";3;2,5;2430;10500;2;0;1;3;9;2430;0;1989;0;98004;47,5818;-122,198;3440;12842
239000;"2014 Aug";2;1;1130;15190;1;0;0;4;7;1130;0;1954;0;98032;47,3902;-122,283;1490;16920
520000;"2015 Jan";4;2,5;2410;6440;1;0;0;3;8;1550;860;1974;0;98034;47,7153;-122,191;2330;6938
355000;"2014 Oct";4;1;1440;7215;1,5;0;0;3;7;1440;0;1969;0;98034;47,7133;-122,212;1150;7215
685000;"2014 May";3;1,75;1940;7313;1;0;1;4;8;1440;500;1960;0;98136;47,5239;-122,387;2160;7200
898000;"2014 Oct";3;2,25;2650;12845;1;0;3;3;9;1770;880;1977;0;98034;47,7209;-122,256;2650;12902
620000;"2015 Mar";2;2,25;2910;6110;2;0;2;4;9;2910;0;1985;0;98136;47,5279;-122,387;2090;NA
740000;"2014 Dec";4;2,5;2300;9900;1;0;2;3;8;1600;700;1961;0;98136;47,5256;-122,385;2510;7500
245000;"2015 Jan";4;2,25;2140;8800;2;0;0;4;NA;2140;0;1963;0;98032;47,3655;-122,291;2060;9790
344950;"2015 Mar";3;1;1090;6712;1;0;0;4;7;1090;0;1972;0;98034;47,7155;-122,211;1440;7350
381000;"2014 Aug";3;1,75;1330;7216;1;0;0;3;7;1330;0;1969;0;98034;47,7199;-122,18;1500;8000
1945000;"2014 Dec";4;4;4690;6900;2;0;0;3;11;3480;1210;2001;0;98004;47,6165;-122,216;2800;11240
1500000;"2015 Feb";3;1,5;1910;21374;1;0;0;1;8;1910;0;1955;0;98004;47,6453;-122,214;2850;16167
1050000;"2014 May";4;2,5;3030;12590;1,5;0;0;4;10;3030;0;1988;0;98004;47,5806;-122,193;2980;11635
430000;"2014 Jul";3;2,5;1400;7508;2;0;0;4;7;1400;0;1987;0;98034;47,7233;-122,167;1710;7700
503000;"2014 Jul";4;2,75;2100;7350;1;0;0;5;7;1240;860;1978;0;98034;47,7194;-122,172;2490;7350
180000;"2014 Nov";3;1;940;11055;1,5;0;0;4;7;940;0;1959;0;98032;47,3732;-122,295;1420;9100
268000;"2014 Aug";3;1,75;1480;8009;1;0;0;3;7;980;500;1980;0;98032;47,3657;-122,28;1790;7678
559000;"2014 Dec";4;1,75;2250;8458;1;0;0;3;8;1450;800;1954;0;98136;47,5235;-122,383;1950;7198
